programming,maths,communication,logic,self_learning,projects_completed,years_experience,internships,gpa,career
82,76,57,75,1,6,4,1,8.6,Software
83,86,64,83,1,5,2,1,8.6,Software
84,86,60,86,1,4,2,1,8.6,Software
77,88,68,81,0,5,3,0,8.6,HR
85,77,73,80,1,7,1,1,8.6,Software
81,70,67,88,1,7,1,1,8.6,Software
66,92,70,84,1,5,1,0,8.6,HR
71,92,68,76,1,4,2,1,8.6,HR
76,89,70,76,1,5,3,1,8.6,HR
79,85,78,75,0,4,1,1,8.6,HR
63,77,93,68,0,1,0,0,8.6,Teacher
89,84,55,86,1,4,2,1,8.6,Software
83,71,74,77,1,4,1,1,8.6,Software
54,75,92,77,0,3,0,1,8.6,Software
90,72,58,83,1,6,4,1,8.6,Software
84,84,79,89,0,6,3,1,8.6,HR
82,89,69,89,1,6,4,1,8.6,Software
80,94,64,79,0,4,3,1,8.6,HR
52,60,82,74,1,3,0,1,8.6,HR
90,79,68,79,1,7,3,1,8.6,Software
51,62,91,79,1,1,0,0,8.6,Teacher
68,86,76,86,1,6,2,1,8.6,HR
54,63,84,67,1,1,1,1,8.6,Teacher
91,89,62,77,1,4,4,1,8.6,Software
60,66,80,74,0,1,1,0,8.6,Teacher
55,66,80,70,1,1,0,1,8.6,Teacher
93,75,62,89,1,5,4,1,8.6,Software
82,90,68,77,1,3,2,1,8.6,HR
50,70,82,72,0,1,1,1,8.6,Teacher
56,66,80,72,1,3,0,1,8.6,Teacher
82,74,72,75,1,7,3,1,8.6,Software
83,93,76,83,0,3,2,0,8.6,HR
59,76,83,72,0,2,1,0,8.6,Teacher
71,89,66,81,1,4,1,1,8.6,HR
91,89,60,86,1,5,2,1,8.6,Software
77,94,71,84,1,4,1,0,8.6,HR
52,61,86,69,0,2,0,1,8.6,Teacher
60,66,88,68,0,3,1,1,8.6,Teacher
83,82,62,81,1,4,1,1,8.6,Software
68,72,84,76,1,2,1,1,8.6,Teacher
87,76,68,81,1,6,2,1,8.6,Software
66,72,86,65,0,2,0,0,8.6,Teacher
63,75,94,75,1,3,1,1,8.6,Teacher
50,79,82,71,0,1,1,0,8.6,Teacher
84,92,79,89,1,5,3,1,8.6,Software
94,82,55,80,1,4,3,1,8.6,Software
80,94,75,80,0,4,1,0,8.6,HR
74,80,77,76,0,6,1,0,8.6,Software
76,89,67,87,1,6,1,0,8.6,HR
81,78,68,75,1,4,3,1,8.6,Software
84,71,69,85,1,5,2,1,8.6,Software
74,92,76,86,0,4,1,1,8.6,HR
90,77,60,83,1,5,2,1,8.6,Software
64,68,84,76,0,2,0,1,8.6,Teacher
84,84,68,84,0,3,2,1,8.6,HR
84,81,58,89,1,6,2,1,8.6,Software
89,89,74,79,1,4,3,1,8.6,Software
80,74,62,77,1,5,4,1,8.6,Software
76,92,71,89,0,3,3,1,8.6,HR
78,90,60,78,1,5,2,1,8.6,HR
83,73,61,89,1,7,3,1,8.6,Software
77,94,78,78,1,3,1,0,8.6,HR
89,73,64,77,1,4,2,1,8.6,Software
67,91,76,78,0,4,3,0,8.6,HR
80,83,65,88,1,4,1,1,8.6,Software
72,91,74,89,0,4,3,0,8.6,HR
67,78,84,79,0,2,1,1,8.6,Teacher
94,88,63,80,1,7,4,1,8.6,Software
69,85,66,84,1,6,1,0,8.6,HR
87,74,74,89,1,5,1,1,8.6,Teacher
66,89,77,81,1,6,2,0,8.6,HR
82,82,70,82,1,6,3,1,8.6,Software
82,75,71,83,1,6,4,1,8.6,Software
66,73,81,68,0,2,0,1,8.6,Teacher
82,75,71,82,1,5,2,1,8.6,Software
64,78,89,72,1,1,0,1,8.6,Teacher
68,83,77,78,1,5,2,0,8.6,HR
65,80,73,83,1,6,2,0,8.6,Teacher
62,70,94,66,1,1,0,0,8.6,Teacher
76,84,71,85,0,6,3,0,8.6,HR
69,88,71,83,1,5,3,0,8.6,HR
51,64,82,76,0,3,0,1,8.6,Teacher
89,82,65,78,1,6,1,1,8.6,Software
67,92,73,87,0,3,1,1,8.6,HR
82,81,56,75,1,6,4,1,8.6,Software
79,81,73,81,1,4,3,0,8.6,HR
85,72,58,85,1,6,3,1,8.6,Software
77,94,62,89,1,6,1,1,8.6,HR
80,72,55,76,1,5,2,1,8.6,Software
88,82,60,76,1,4,4,1,8.6,Software
94,84,67,80,1,4,2,1,8.6,Software
91,89,62,75,1,7,4,1,8.6,Software
60,64,87,74,0,1,0,0,8.6,Teacher
65,60,89,67,0,2,0,1,8.6,Teacher
67,80,68,84,1,6,2,0,8.6,HR
61,61,86,67,0,3,0,1,8.6,Teacher
68,78,85,75,1,1,1,1,8.6,Teacher
72,81,75,79,1,6,3,1,8.6,HR
65,68,89,70,0,2,0,0,8.6,Teacher
64,70,82,72,1,1,0,0,8.6,Teacher
66,83,77,77,1,6,2,0,8.6,HR
61,72,94,78,1,2,0,1,8.6,Teacher
87,76,58,78,1,7,1,1,8.6,Software
70,94,60,81,1,5,3,0,8.6,HR
64,68,82,68,1,1,0,0,8.6,Teacher
64,74,89,67,1,2,1,1,8.6,Teacher
82,71,69,83,1,6,1,1,8.6,Software
79,91,78,77,1,3,3,0,8.6,HR
87,76,68,81,1,5,3,1,8.6,Teacher
72,86,63,77,0,5,3,0,8.6,HR
70,83,62,75,0,6,3,0,8.6,HR
94,79,57,84,1,5,3,1,8.6,Software
62,68,90,68,1,1,1,1,8.6,Teacher
62,60,81,78,0,2,0,0,8.6,Teacher
68,90,67,85,1,4,1,0,8.6,HR
80,93,73,89,1,6,1,0,8.6,Software
92,72,64,79,1,7,1,1,8.6,Software
75,93,66,79,1,4,2,1,8.6,HR
72,93,66,76,0,5,2,1,8.6,HR
79,92,61,78,0,5,3,1,8.6,HR
74,80,65,87,0,5,1,1,8.6,HR
67,84,71,86,1,3,1,0,8.6,HR
91,85,69,88,1,5,3,1,8.6,Software
80,83,64,84,1,3,2,1,8.6,HR
58,76,90,65,1,3,0,0,8.6,Software
63,77,89,73,1,1,1,1,8.6,Teacher
67,91,66,86,1,6,2,1,8.6,HR
90,87,68,88,1,5,3,1,8.6,Software
73,82,77,78,0,4,2,0,8.6,HR
89,84,67,81,1,7,1,1,8.6,Software
71,88,76,85,0,6,2,0,8.6,HR
82,93,79,84,1,3,2,0,8.6,HR
92,83,67,89,1,5,4,1,8.6,Software
80,86,57,85,1,5,2,1,8.6,Software
88,84,63,86,1,6,1,1,8.6,Software
81,89,68,79,1,6,4,1,8.6,Software
68,66,94,73,1,2,0,1,8.6,Teacher
59,65,88,71,0,2,0,1,8.6,Teacher
75,84,74,77,1,4,1,0,8.6,HR
55,73,87,71,0,3,1,0,8.6,Teacher
67,84,66,76,0,5,3,0,8.6,Software
81,88,77,88,1,4,2,1,8.6,HR
53,75,84,71,0,3,0,0,8.6,Teacher
66,76,84,67,1,3,1,0,8.6,Teacher
65,83,65,79,0,5,3,0,8.6,HR
93,73,68,87,1,5,1,1,8.6,Software
78,88,69,84,1,5,1,0,8.6,Teacher
50,63,80,67,1,3,0,1,8.6,Teacher
68,73,90,67,1,2,1,0,8.6,Teacher
58,62,86,68,0,3,0,1,8.6,Teacher
68,88,63,88,0,5,3,1,8.6,HR
84,80,62,84,1,5,4,1,8.6,Software
87,85,66,85,1,5,2,1,8.6,Software
66,76,92,77,1,3,1,0,8.6,Software
84,73,69,79,1,6,1,1,8.6,Software
89,82,66,85,1,4,4,1,8.6,Software
70,92,65,81,1,5,3,0,8.6,HR
74,83,74,77,1,5,1,0,8.6,HR
68,90,70,85,1,3,3,0,8.6,HR
69,78,92,65,0,1,1,1,8.6,Teacher
92,73,70,79,1,7,2,1,8.6,Software
86,83,67,82,1,5,1,1,8.6,Software
91,72,65,89,1,6,2,1,8.6,Software
83,80,72,85,1,4,1,1,8.6,HR
82,93,73,78,0,3,3,1,8.6,HR
84,88,68,77,0,6,1,1,8.6,HR
54,69,86,77,0,2,1,0,8.6,Teacher
54,66,80,77,0,2,0,0,8.6,Teacher
88,72,63,86,1,5,2,1,8.6,Software
64,71,83,79,1,2,0,1,8.6,Teacher
72,88,74,87,1,3,1,1,8.6,HR
55,79,84,74,0,3,1,0,8.6,Teacher
68,91,76,82,0,6,3,1,8.6,Teacher
57,61,82,65,0,3,1,0,8.6,Teacher
79,92,69,88,0,5,2,1,8.6,HR
68,68,92,75,1,3,1,0,8.6,Teacher
50,69,90,70,0,1,0,0,8.6,Teacher
67,64,90,66,0,3,1,0,8.6,Teacher
67,91,71,89,0,5,3,1,8.6,Teacher
66,93,67,80,0,3,1,0,8.6,HR
83,81,67,82,1,7,4,1,8.6,Software
82,75,57,83,1,6,4,1,8.6,Teacher
60,62,82,69,0,1,1,0,8.6,Teacher
61,62,80,65,1,2,0,1,8.6,Teacher
79,91,76,83,1,5,2,0,8.6,HR
86,87,57,75,1,7,1,1,8.6,Software
79,86,77,75,0,4,3,1,8.6,Teacher
69,73,90,71,0,2,0,0,8.6,Teacher
66,75,94,70,1,2,1,0,8.6,Teacher
79,81,72,83,1,3,2,0,8.6,HR
62,76,82,71,0,1,0,0,8.6,Teacher
71,88,71,77,0,3,3,1,8.6,HR
83,85,70,86,0,6,3,0,8.6,Software
69,70,86,68,0,3,0,0,8.6,Teacher
77,86,77,88,0,6,2,0,8.6,HR
81,82,67,80,0,6,1,0,8.6,HR
50,76,91,66,1,2,0,1,8.6,Teacher
90,76,60,88,1,4,1,1,8.6,Software
67,64,88,70,1,2,0,1,8.6,Teacher
59,75,87,70,1,3,0,0,8.6,Teacher
59,68,91,72,1,3,1,0,8.6,Teacher
60,78,85,75,1,3,1,1,8.6,Teacher
57,69,94,77,1,2,1,1,8.6,Teacher
86,76,71,86,1,7,3,1,8.6,Software
79,89,63,85,0,3,1,0,8.6,HR
59,67,87,78,0,2,1,0,8.6,Teacher
63,66,91,76,0,3,0,0,8.6,Teacher
68,72,80,71,1,3,0,1,8.6,Teacher
59,64,91,70,1,3,0,0,8.6,Teacher
74,90,69,83,1,5,1,0,8.6,HR
66,66,93,74,0,3,0,1,8.6,Teacher
68,86,74,85,1,6,3,1,8.6,HR
66,90,69,89,0,6,2,0,8.6,HR
74,80,63,77,0,6,1,1,8.6,HR
86,85,56,82,1,6,3,1,8.6,Software
81,87,58,82,1,7,2,1,8.6,Software
51,61,80,68,0,2,1,1,8.6,Teacher
57,79,83,69,1,3,1,1,8.6,Teacher
67,71,80,71,0,1,0,1,8.6,Teacher
79,83,78,75,1,5,1,1,8.6,HR
86,84,63,89,1,5,4,1,8.6,Software
76,87,64,75,1,3,1,0,8.6,HR
59,65,86,67,1,2,1,1,8.6,Teacher
51,62,89,71,0,2,0,0,8.6,Teacher
66,90,63,85,0,3,2,1,8.6,HR
68,68,80,78,0,2,0,1,8.6,Teacher
80,82,65,87,1,7,4,1,8.6,Software
54,74,94,75,1,3,0,1,8.6,Teacher
61,72,92,77,0,3,0,1,8.6,Teacher
58,76,82,73,1,2,1,0,8.6,HR
82,73,72,76,1,4,3,1,8.6,Software
81,72,64,85,1,6,2,1,8.6,Software
80,79,60,89,1,4,4,1,8.6,Software
75,90,78,82,0,5,2,1,8.6,HR
84,81,73,76,1,6,1,1,8.6,HR
88,79,60,83,1,5,3,1,8.6,Software
59,69,93,74,1,2,1,0,8.6,Teacher
56,67,82,70,0,2,1,0,8.6,Teacher
67,74,94,70,0,3,1,1,8.6,Teacher
83,90,70,78,0,6,2,1,8.6,HR
72,87,79,80,1,3,1,1,8.6,HR
68,73,87,70,1,2,0,0,8.6,Teacher
62,79,80,67,0,1,1,1,8.6,Teacher
54,75,93,78,1,2,0,1,8.6,Teacher
82,87,56,86,1,6,4,1,8.6,Software
89,87,68,84,1,7,2,1,8.6,Software
57,73,87,77,1,3,1,1,8.6,Teacher
77,90,64,87,0,3,3,1,8.6,HR
80,81,72,78,1,5,2,1,8.6,Software
54,60,83,75,1,1,1,1,8.6,Teacher
66,70,83,66,1,2,0,0,8.6,Teacher
66,67,86,78,0,3,0,1,8.6,Teacher
89,79,58,78,1,7,2,1,8.6,Software
54,67,85,77,1,1,0,0,8.6,Teacher
56,77,91,78,0,3,0,0,8.6,Teacher
75,83,62,83,0,3,3,0,8.6,HR
66,92,63,81,1,6,1,0,8.6,HR
69,90,74,77,1,3,3,0,8.6,HR
61,62,81,69,0,3,1,0,8.6,Teacher
92,84,57,77,1,5,4,1,8.6,Software
76,87,79,77,1,4,1,0,8.6,HR
80,80,63,76,1,6,1,0,8.6,HR
78,88,78,80,0,4,3,1,8.6,HR
93,80,67,89,1,7,1,1,8.6,Software
76,94,70,84,1,4,1,1,8.6,HR
53,62,90,67,1,1,1,0,8.6,Teacher
53,79,94,70,1,2,0,0,8.6,Teacher
83,78,62,88,1,6,3,1,8.6,Software
82,78,72,87,1,6,3,1,8.6,Software
70,93,69,78,1,4,1,1,8.6,HR
86,88,58,77,1,5,1,1,8.6,Software
74,88,76,75,0,4,2,1,8.6,HR
58,64,87,75,0,1,1,0,8.6,Teacher
53,76,86,66,1,1,1,1,8.6,Teacher
71,89,74,82,0,4,3,1,8.6,HR
61,70,80,68,0,1,1,0,8.6,Teacher
83,82,71,75,1,4,1,1,8.6,Software
77,89,71,83,1,6,2,1,8.6,HR
80,94,64,86,1,5,2,1,8.6,HR
55,72,88,73,1,1,0,0,8.6,Teacher
56,75,94,79,0,1,0,0,8.6,Teacher
69,82,79,77,0,6,2,1,8.6,HR
78,91,64,79,1,5,3,0,8.6,Software
58,61,81,70,0,1,0,0,8.6,Teacher
67,87,66,78,0,6,1,1,8.6,HR
91,78,68,78,1,4,4,1,8.6,Software
87,83,58,80,1,6,1,1,8.6,Software
86,71,65,82,1,6,1,1,8.6,Software
74,85,63,79,0,5,1,1,8.6,HR
62,72,88,66,0,3,1,0,8.6,Teacher
72,84,75,87,1,5,1,1,8.6,HR
58,79,85,67,0,1,1,1,8.6,Teacher
73,80,72,77,1,6,3,1,8.6,HR
59,65,81,77,0,2,1,1,8.6,Teacher
68,67,83,79,1,3,1,0,8.6,Teacher
70,91,72,86,0,3,2,1,8.6,HR
58,60,83,74,0,3,1,1,8.6,Teacher
50,78,84,77,0,1,0,0,8.6,Teacher
83,84,58,76,1,4,2,1,8.6,Software
58,64,84,72,1,1,0,0,8.6,Teacher
58,65,94,71,1,3,1,0,8.6,Teacher
78,81,76,76,1,6,3,1,8.6,HR
57,77,87,72,1,3,0,0,8.6,Teacher
66,90,79,76,1,6,2,1,8.6,HR
73,94,72,83,0,6,2,0,8.6,HR
66,89,61,75,0,3,2,1,8.6,HR
93,84,71,89,1,4,2,1,8.6,Software
83,84,79,76,0,6,3,0,8.6,HR
92,70,65,88,1,4,3,1,8.6,Software
81,85,57,88,1,6,1,1,8.6,Software
69,82,74,86,1,6,1,0,8.6,HR
50,79,93,73,0,3,1,0,8.6,Teacher
50,67,89,77,0,2,0,1,8.6,Teacher
76,86,65,79,1,4,1,0,8.6,HR
81,71,57,80,1,6,3,1,8.6,Software
78,83,74,77,0,5,2,1,8.6,HR
66,69,83,77,0,3,1,0,8.6,HR
69,62,86,76,0,3,0,0,8.6,Teacher
68,89,61,82,1,6,3,0,8.6,HR
82,84,72,75,1,5,4,1,8.6,Software
67,62,86,72,1,3,0,0,8.6,Teacher
83,71,67,79,1,6,4,1,8.6,Software
54,63,92,73,0,2,0,1,8.6,Teacher
53,72,92,74,0,3,0,0,8.6,Teacher
75,87,62,78,1,3,2,0,8.6,HR
90,80,70,82,1,6,2,1,8.6,Software
78,83,68,76,1,6,2,0,8.6,HR
53,70,84,73,1,1,1,1,8.6,Teacher
77,92,74,76,0,3,3,1,8.6,HR
66,89,77,87,0,6,1,1,8.6,HR
58,66,91,68,0,1,0,0,8.6,Teacher
85,70,74,82,1,4,4,1,8.6,Software
76,80,79,82,0,3,2,0,8.6,HR
67,66,92,72,0,1,0,0,8.6,Teacher
81,82,72,89,1,7,1,1,8.6,Software
68,87,72,78,1,3,1,1,8.6,HR
77,81,75,83,1,5,1,1,8.6,HR
55,62,89,73,1,2,1,1,8.6,Teacher
77,87,68,85,0,5,2,0,8.6,Teacher
72,81,78,76,1,6,2,1,8.6,HR
92,82,57,88,1,6,3,1,8.6,Software
80,83,72,85,1,7,4,1,8.6,Software
82,75,72,79,1,6,4,1,8.6,Software
76,82,65,82,1,6,1,0,8.6,HR
64,60,85,78,0,1,0,1,8.6,Teacher
58,61,93,67,1,1,0,0,8.6,Teacher
61,75,94,77,0,1,0,0,8.6,Teacher
84,75,73,87,1,5,4,1,8.6,Software
73,89,66,79,1,6,2,1,8.6,HR
92,78,63,80,1,5,3,1,8.6,Software
67,82,62,83,1,4,3,1,8.6,HR
65,72,88,67,0,1,0,1,8.6,Teacher
93,88,63,83,1,5,1,1,8.6,Software
87,89,63,78,1,4,3,1,8.6,Software
80,83,65,84,1,6,3,1,8.6,Software
69,78,93,66,1,2,0,0,8.6,Teacher
92,89,68,79,1,5,1,1,8.6,HR
76,86,68,88,1,5,1,0,8.6,HR
68,82,76,86,1,4,3,0,8.6,HR
90,82,62,85,1,7,4,1,8.6,Software
58,79,93,74,1,3,0,0,8.6,Teacher
53,75,83,70,0,3,0,0,8.6,Teacher
88,82,57,85,1,5,4,1,8.6,Software
83,86,71,89,1,6,3,1,8.6,Software
85,73,63,81,1,6,3,1,8.6,Software
56,79,80,67,0,3,1,1,8.6,Teacher
76,88,76,84,1,5,1,1,8.6,HR
71,87,76,81,0,3,2,0,8.6,HR
86,83,72,81,1,6,4,1,8.6,Software
64,77,88,65,0,1,1,0,8.6,Teacher
62,79,89,69,1,3,1,0,8.6,Teacher
80,80,55,77,1,7,3,1,8.6,Software
65,73,83,78,1,2,1,1,8.6,Teacher
82,82,61,83,1,6,2,1,8.6,HR
77,81,66,76,0,4,1,1,8.6,HR
78,92,77,78,1,6,1,1,8.6,HR
54,60,82,74,0,3,1,0,8.6,Teacher
91,82,68,79,1,6,4,1,8.6,Software
89,85,59,81,1,6,2,1,8.6,Software
68,63,87,68,0,2,0,0,8.6,Teacher
67,65,83,70,1,1,1,1,8.6,Teacher
76,87,76,80,0,6,2,0,8.6,Teacher
80,89,72,80,1,6,4,1,8.6,Software
81,74,60,76,1,7,3,1,8.6,Software
84,79,68,78,1,4,1,1,8.6,Software
59,76,94,66,0,2,0,1,8.6,Software
77,92,60,76,0,6,1,1,8.6,Teacher
58,63,82,78,1,1,1,0,8.6,Teacher
51,74,94,75,0,3,0,0,8.6,Teacher
68,60,84,79,0,1,1,0,8.6,Teacher
93,75,66,87,1,4,4,1,8.6,Software
74,86,61,75,1,4,3,1,8.6,HR
78,82,64,81,0,5,3,0,8.6,Software
81,78,56,76,1,7,3,1,8.6,Software
73,83,76,89,0,4,3,1,8.6,HR
84,71,68,82,1,5,3,1,8.6,Software
68,71,87,68,1,3,1,1,8.6,Teacher
67,82,74,80,1,3,3,0,8.6,HR
84,75,66,81,1,4,2,1,8.6,Software
74,85,79,80,1,3,3,1,8.6,HR
81,81,62,79,1,6,1,1,8.6,Software
70,86,71,81,0,5,3,1,8.6,HR
84,85,69,84,1,5,2,1,8.6,Software
81,88,71,80,0,6,2,1,8.6,HR
52,77,85,74,0,2,0,1,8.6,Teacher
88,72,70,78,1,7,2,1,8.6,Software
83,88,76,81,0,6,2,1,8.6,HR
87,86,59,87,1,7,2,1,8.6,Software
67,81,78,87,0,4,2,1,8.6,HR
74,84,76,80,0,5,1,0,8.6,HR
73,88,73,84,1,6,2,0,8.6,HR
89,82,56,89,1,6,2,1,8.6,Software
83,83,68,77,1,6,1,0,8.6,HR
87,87,58,82,1,6,1,1,8.6,Software
80,70,60,77,1,6,4,1,8.6,Software
77,86,71,81,1,5,2,0,8.6,HR
77,91,73,87,0,3,2,0,8.6,HR
70,87,77,75,1,4,2,1,8.6,HR
93,82,57,89,1,6,3,1,8.6,Software
72,86,73,82,0,6,3,0,8.6,HR
54,69,87,75,0,1,0,0,8.6,Teacher
92,75,69,77,1,4,3,1,8.6,Software
89,81,56,85,1,4,3,1,8.6,Software
90,87,74,88,1,7,3,1,8.6,Software
68,66,84,74,1,2,0,0,8.6,Teacher
69,86,69,89,0,5,1,1,8.6,HR
73,93,64,85,0,6,2,0,8.6,HR
74,89,68,88,0,6,3,1,8.6,HR
94,73,73,79,1,6,1,1,8.6,Software
66,74,83,70,1,2,1,1,8.6,Teacher
50,60,83,77,0,2,1,0,8.6,Teacher
90,73,56,81,1,4,2,1,8.6,Software
63,69,82,73,0,3,1,0,8.6,Teacher
93,82,62,80,1,5,1,1,8.6,Software
87,83,72,82,1,7,3,1,8.6,Software
81,93,70,77,0,3,1,0,8.6,HR
81,84,57,75,1,4,2,1,8.6,Software
82,72,67,85,1,5,4,1,8.6,Software
86,89,74,83,1,5,3,1,8.6,Software
68,66,82,70,1,3,0,0,8.6,Teacher
64,78,88,75,1,1,0,0,8.6,Teacher
69,70,89,76,0,2,0,0,8.6,Teacher
88,84,61,75,1,4,1,1,8.6,Software
65,64,82,77,0,3,0,1,8.6,Teacher
71,88,60,79,1,3,1,0,8.6,HR
68,62,93,69,1,2,0,0,8.6,Teacher
68,84,66,81,0,3,1,0,8.6,HR
68,81,65,76,0,4,3,1,8.6,HR
87,83,55,75,1,7,1,1,8.6,Software
76,93,66,85,1,3,3,0,8.6,HR
80,78,64,78,1,5,4,1,8.6,Software
82,83,79,77,0,6,2,0,8.6,HR
69,74,89,72,0,3,0,0,8.6,Teacher
76,91,75,83,1,5,1,1,8.6,HR
80,92,67,76,0,3,2,0,8.6,HR
69,90,79,77,0,5,2,0,8.6,HR
68,64,82,69,0,1,1,1,8.6,Teacher
69,93,72,84,0,3,3,1,8.6,HR
94,84,57,88,1,5,2,1,8.6,Software
92,87,57,84,1,6,1,1,8.6,Software
80,83,67,86,0,6,2,1,8.6,HR
73,84,78,76,1,3,2,0,8.6,HR
68,94,77,83,0,4,2,0,8.6,HR
63,66,92,73,0,1,1,0,8.6,Teacher
60,70,92,78,1,1,0,1,8.6,Teacher
54,66,81,70,1,1,0,1,8.6,Teacher
68,77,88,79,0,1,1,1,8.6,Teacher
86,78,56,87,1,5,1,1,8.6,Software
69,82,70,79,1,5,1,1,8.6,HR
78,90,79,75,0,6,2,1,8.6,HR
63,66,87,65,1,2,1,0,8.6,Teacher
68,93,78,86,1,5,3,1,8.6,HR
82,83,69,76,1,4,3,1,8.6,Software
81,83,71,85,1,4,1,1,8.6,Software
61,72,81,77,0,1,0,1,8.6,Teacher
92,83,74,77,1,5,3,1,8.6,Software
67,69,94,79,1,2,0,1,8.6,Teacher
68,65,84,74,0,1,0,1,8.6,Teacher
82,73,69,86,1,5,4,1,8.6,Software
53,65,92,79,1,1,1,0,8.6,Teacher
57,66,88,74,1,3,0,0,8.6,Teacher
82,84,73,76,1,4,3,1,8.6,Software
59,77,80,76,0,3,0,0,8.6,Teacher
63,71,85,68,0,1,1,0,8.6,Teacher
55,70,82,69,1,2,1,0,8.6,Teacher
61,79,92,71,1,2,1,1,8.6,Teacher
91,87,55,78,1,5,3,1,8.6,Software
81,85,61,83,1,4,3,1,8.6,Software
82,82,62,87,0,3,3,0,8.6,HR
80,82,74,81,0,5,3,1,8.6,HR
66,92,61,83,0,3,3,1,8.6,HR
59,78,91,78,1,2,1,1,8.6,Teacher
86,81,62,83,1,5,4,1,8.6,Software
53,60,85,65,0,3,0,0,8.6,Teacher
91,81,59,79,1,5,2,1,8.6,Software
90,84,63,88,1,7,1,1,8.6,Software
84,86,58,89,1,6,4,1,8.6,Software
65,66,87,72,1,3,0,0,8.6,Teacher
55,65,92,68,1,3,0,1,8.6,Teacher
62,75,84,67,0,3,0,1,8.6,HR
90,74,67,79,1,6,1,1,8.6,Software
84,89,72,86,0,5,3,1,8.6,HR
83,82,72,88,1,4,4,1,8.6,Software
87,74,60,79,1,5,1,1,8.6,Software
53,62,81,72,1,2,0,0,8.6,Teacher
83,81,75,86,0,4,3,1,8.6,HR
81,93,66,87,1,4,1,1,8.6,HR
67,74,86,79,0,1,0,1,8.6,Teacher
59,64,84,70,1,2,1,1,8.6,Teacher
81,85,63,87,1,7,3,1,8.6,Software
62,76,82,76,0,1,0,0,8.6,Teacher
86,74,58,78,1,5,4,1,8.6,Software
66,81,79,76,0,6,1,0,8.6,HR
58,63,84,69,0,3,0,1,8.6,Teacher
72,84,79,75,0,3,1,0,8.6,HR
50,64,90,71,0,2,1,1,8.6,Teacher
55,64,80,67,0,3,0,0,8.6,Teacher
89,72,74,78,1,6,1,1,8.6,Software
90,88,65,85,1,7,1,1,8.6,Software
57,78,82,66,0,2,1,1,8.6,Teacher
53,70,90,69,1,3,1,1,8.6,Teacher
88,84,71,86,1,7,1,1,8.6,Software
52,60,94,71,1,3,1,1,8.6,Teacher
50,72,83,68,1,2,0,0,8.6,Teacher
80,89,68,76,0,4,3,1,8.6,HR
88,70,74,78,1,5,2,1,8.6,Software
54,60,80,68,0,1,1,0,8.6,Teacher
94,80,64,82,1,4,4,1,8.6,Software
88,71,65,75,1,6,2,1,8.6,Software
84,88,62,79,0,5,1,0,8.6,Teacher
73,86,76,87,0,5,1,0,8.6,HR
70,91,62,81,1,6,3,0,8.6,HR
68,89,60,87,1,5,1,1,8.6,HR
92,77,68,84,1,6,3,1,8.6,Software
56,63,89,76,1,2,0,0,8.6,Teacher
67,81,78,86,0,6,1,0,8.6,HR
82,81,55,77,1,6,1,1,8.6,Teacher
61,62,86,76,1,2,1,0,8.6,Teacher
52,71,88,69,1,2,0,1,8.6,HR
83,87,72,80,1,4,3,1,8.6,Software
69,84,68,88,0,3,1,0,8.6,HR
86,87,66,85,1,5,1,1,8.6,Software
82,71,56,88,1,4,1,1,8.6,Software
68,72,94,76,1,3,1,0,8.6,Teacher
63,76,86,65,0,3,0,1,8.6,Teacher
72,80,64,87,0,3,3,0,8.6,HR
81,93,65,82,1,3,3,1,8.6,HR
75,84,65,89,0,4,3,1,8.6,HR
77,87,62,83,1,3,2,1,8.6,HR
67,93,60,89,0,3,2,1,8.6,HR
71,85,71,83,1,5,3,1,8.6,HR
65,85,67,82,0,6,1,1,8.6,HR
91,78,63,89,1,5,2,1,8.6,Software
63,63,91,71,0,1,0,0,8.6,Teacher
94,83,72,75,1,7,4,1,8.6,Software
61,67,89,68,1,1,0,0,8.6,Teacher
67,71,90,75,0,3,1,0,8.6,Teacher
57,74,94,69,1,2,1,1,8.6,Teacher
62,71,85,70,0,1,0,1,8.6,Teacher
86,73,65,85,1,4,4,1,8.6,Software
68,93,61,79,1,5,1,0,8.6,HR
67,73,93,72,1,1,1,1,8.6,Teacher
79,80,66,88,1,3,3,1,8.6,HR
66,63,84,76,0,2,1,1,8.6,Teacher
70,88,74,87,1,4,2,0,8.6,HR
64,69,86,65,0,2,0,1,8.6,Teacher
73,84,60,76,0,5,3,0,8.6,HR
84,83,63,80,1,3,1,1,8.6,HR
92,77,74,89,1,5,3,1,8.6,Software
66,65,83,78,1,2,1,1,8.6,Teacher
81,85,73,76,1,3,2,0,8.6,HR
65,62,81,70,0,1,0,1,8.6,Teacher
76,88,71,75,0,5,2,0,8.6,HR
80,78,58,81,1,7,2,1,8.6,HR
53,60,80,71,0,1,1,1,8.6,Teacher
65,65,89,72,1,1,0,0,8.6,Teacher
87,76,74,80,1,4,4,1,8.6,Software
90,82,73,84,1,4,2,1,8.6,Software
60,77,82,76,0,3,1,1,8.6,Teacher
74,91,72,82,1,5,1,0,8.6,HR
84,82,63,82,1,6,2,1,8.6,Software
53,71,80,66,0,3,0,1,8.6,Teacher
79,89,66,86,0,6,3,1,8.6,HR
92,81,57,78,1,5,3,1,8.6,Software
83,86,68,77,0,4,2,1,8.6,Teacher
67,61,88,77,0,2,0,1,8.6,Teacher
88,82,71,82,1,7,3,1,8.6,Software
73,88,73,77,1,6,2,1,8.6,HR
75,94,60,82,1,3,1,0,8.6,HR
